bbox_area,solidity,centroid-0,centroid-1,orientation,convex_area,area,filled_area,eccentricity,extent,major_axis_length,feret_diameter_max,inertia_tensor-0-0,inertia_tensor-0-1,inertia_tensor-1-0,inertia_tensor-1-1,perimeter,perimeter_crofton,minor_axis_length,label,target
15198,0.8095821937187588,100.65785181733456,100.75931966449208,1.4906270762612197,10603,8584,8584,0.8035471084615956,0.5648111593630741,154.93239705334986,150.65855435387664,1494.0403954364915,-77.32725091502935,-77.32725091502935,537.7702831765511,531.286363288515,506.3725738851329,92.22214051469332,112,1209
6213,0.762239517951293,100.05072463768116,100.89690382081686,1.2299909719588655,3983,3036,3036,0.9399968669189116,0.4886528247223563,115.936795139583,112.7918436767482,757.1543909406839,-233.8388922304328,-233.8388922304328,180.72008840770647,296.1076477383248,283.40917041149527,39.55567218916406,138,1060
5494,0.9643574297188756,100.81572097865696,100.99661634565332,-0.527253035772768,3984,3842,3842,0.7838345556771006,0.6993083363669458,90.10867802310436,94.03190947758108,274.6197178585357,135.57506393213885,135.57506393213885,428.5370979835735,251.9655121145938,241.5598016357672,55.9547602836636,119,1390
9600,0.8778325123152709,100.37542087542089,100.26112981668535,-0.2903037821164089,6090,5346,5346,0.8585036489650264,0.556875,119.31082112199984,132.9661611087573,287.6908834223544,179.84401188591193,179.84401188591193,835.9647456608737,356.2914139223983,340.46695861681826,61.18347839511745,54,1813
12054,0.612199413489736,100.51542441080667,100.6616210001916,-0.1915231964043198,8525,5219,5219,0.893916655762692,0.4329683092749294,156.4705774078844,152.34500319997372,351.7414107465682,228.50100794989748,228.50100794989748,1485.88379159512,571.1858582251266,544.1996670688593,70.13530953172067,8,1456
8568,0.8319953291490293,100.1542105263158,100.04280701754386,0.0589322865616623,6851,5700,5700,0.8960696817928318,0.665266106442577,134.37186615381069,126.4792473095883,225.52202720837175,-53.27550397045252,-53.27550397045252,1125.3441138504154,391.36248173426384,373.716415841273,59.64947479469521,103,1595
11016,0.929989270386266,100.49740409576002,100.74805307182002,-0.2624532013861964,7456,6934,6934,0.8618802510229271,0.629448075526507,134.32719341437874,142.67795905464865,346.4027759902607,209.9055429830842,209.9055429830842,1071.3460417181598,369.2619766708754,352.7638231889511,68.11891215184527,186,1805
3060,0.9383333333333334,100.50222024866784,100.60301953818828,0.2084902861356758,2400,2252,2252,0.7914050284430527,0.7359477124183007,69.4722543449637,72.61542535852834,120.81398732999124,-38.25843024081222,-38.25843024081222,293.55550128719204,193.4386001800126,186.07280975723907,42.46784305923253,66,2496
9737,0.8690119760479041,100.90590008613265,100.82881136950904,-0.9231607407065974,5344,4644,4644,0.8771081755967868,0.476943617130533,118.17201049722476,119.41942890501528,628.3976970367695,323.06369712134466,323.06369712134466,445.7273639831265,322.19090885900994,308.1376525768741,56.75717497693257,162,1546
5600,0.8962121212121212,100.78219216680756,100.73879966187658,-1.4732895481673545,3960,3549,3549,0.609471109114734,0.63375,77.56744627345095,80.75270893288967,374.7204472489603,13.533927264403829,13.533927264403829,237.6845969413756,265.6639969244288,254.54677959628305,61.49611358175958,53,1713
8856,0.8875489900512511,100.01052989130434,100.28685461956522,-0.031597340979066,6634,5888,5888,0.7934512102161848,0.6648599819331527,117.2296971835272,123.4908903522847,318.7157782859296,17.074861580572772,17.074861580572772,858.3854190126933,417.747258045114,398.7307523316954,71.34996324481521,196,1635
5940,0.9469124833407374,100.96809758386114,100.06098991320668,0.0016293096255683,4502,4263,4263,0.7313708875471719,0.7176767676767677,90.39212935444776,91.2414379544733,237.51211415026185,-0.4450609026966912,-0.4450609026966912,510.67034043429646,263.0365799264593,252.0558320849775,61.64561804477038,173,1418
9288,0.7886986301369863,100.65327833260964,100.77659574468083,-1.3360834954180008,5840,4606,4606,0.7341583853644743,0.4959086993970715,103.9196933207434,116.24543001770004,655.2803119889874,82.28544867471656,82.28544867471656,330.83875065071163,357.8477631085024,341.9424701685987,70.55921160527393,164,1941
9546,0.7248261263985485,100.93971631205672,100.99561952440553,-1.4827490692163212,6614,4794,4794,0.7350207859479224,0.5021998742928976,109.3044274922436,111.22050170719426,743.5967684626643,35.33651772162022,35.33651772162022,346.4179345044191,373.1614716074871,356.46077620981066,74.11327396672067,67,1530
7979,0.7356746765249538,100.91105527638192,100.30326633165828,0.4300128038424289,5410,3980,3980,0.3814583723199924,0.4988093746083469,84.34207606193864,101.71037311896951,391.14848179338907,-24.51441112598163,-24.51441112598163,433.3559079316177,392.8183258569794,375.09664261803897,77.9646358367835,178,1920
9888,0.5400403768506057,100.69439252336448,100.93426791277258,-0.751455172145572,5944,3210,3210,0.7753632027850015,0.3246359223300971,115.05286125774516,117.41379816699568,561.7648381712133,248.11541532011523,248.11541532011523,595.5038003319067,433.5462479183374,413.7091339651627,72.65767222018584,110,1451
8178,0.8457844183564568,100.86687697160885,100.9602523659306,-1.0540478665507889,5622,4755,4755,0.7223944279134116,0.5814380044020543,100.7165782743314,94.33981132056604,553.2318586113903,142.11549111511374,142.11549111511374,383.8971047577344,355.1198410471445,339.35623788227866,69.64362335933183,155,1861
6240,0.9392421602787456,100.53280779040112,100.52817064688152,0.1341780798061597,4592,4313,4313,0.8215897963552405,0.6911858974358974,98.99030026817056,104.47966309287182,206.43608329849383,-54.806460434376646,-54.806460434376646,605.044193762499,279.1787155501902,267.359536289587,56.43230356624935,167,1585
9856,0.9083161915956508,100.34131349077968,100.14024587512132,0.0968158266549027,6806,6182,6182,0.9096816464084352,0.6272321428571429,141.41097150692923,155.8589105569521,225.23154429412324,-99.50713057319528,-99.50713057319528,1240.1523501349818,377.1787155501902,360.26936228850195,58.72886384336183,195,1562
7360,0.870436920749007,100.6342894393742,100.0147761842677,1.395091528657992,5287,4602,4602,0.61701490704145,0.6252717391304348,92.25911275500422,98.2700361249552,525.79552264656,-34.857641963955366,-34.857641963955366,335.64222275672904,308.048773235279,294.73006727020163,72.60344372074951,107,1656
7772,0.937197200789521,100.48516178441508,100.07715872104154,-0.2899609340075351,5573,5223,5223,0.8535999708196775,0.6720277920741122,114.02869880154336,120.3328716519306,268.9339278260426,162.2313843000422,162.2313843000422,764.2539919659757,313.6639969244288,300.053633146772,59.40086334641271,51,1226
6800,0.929496951219512,100.5459204592046,100.97457974579746,0.2706805443409796,5248,4878,4878,0.8326355837580955,0.7173529411764706,107.36048566596416,106.53168542738824,256.66479046504287,-128.68013409941398,-128.68013409941398,684.6845456779702,295.7228714274745,283.04437959425445,59.458519119269326,193,1742
7776,0.913595271210014,100.53986679352997,100.37602283539486,-0.2304806512167111,5752,5255,5255,0.7944377468397688,0.6757973251028807,108.77133167543916,110.42191811411357,297.1153147245022,103.79405837945096,103.79405837945096,715.0948426083266,353.8061325481598,337.55540375935607,66.06178867451946,42,1428
16224,0.8769414575866189,100.79322993083213,100.19765248375604,-0.2532620077447469,10881,9542,9542,0.9018118797253296,0.5881410256410257,174.37382583194167,173.3666634621547,451.9005687922486,374.89719468136144,374.89719468136144,1803.3587342961143,464.8599564173221,443.3963911898711,75.35195892706093,177,1280
3000,0.9329241560718984,100.73919172932332,100.18374060150376,-0.0573216791813168,2281,2128,2128,0.8723273174343787,0.7093333333333334,75.73785947345867,75.66372975210778,86.59640856429134,15.603864645754454,15.603864645754454,357.6185391963226,201.09545442950497,193.3319627778451,37.02993122527303,11,1690
7070,0.6973636691946551,100.30165717244952,100.58493008803728,-0.3351242637947177,5538,3862,3862,0.5858985011767466,0.5462517680339463,92.75775892719172,103.58088626768937,373.1200525456042,57.33413867233642,57.33413867233642,517.7829024842299,438.6761902332486,418.57262424947777,75.16944485149754,146,1470
4335,0.8409846972721224,100.85007911392404,100.46835443037976,-0.016206150129674,3006,2528,2528,0.7979420405479976,0.5831603229527105,80.10387650626454,87.32124598286491,145.76007450729043,4.137457939432786,4.137457939432786,400.972381322855,269.86500705120545,258.5295869421861,48.28134486477615,99,2128
6372,0.8956361117524821,100.74013921113688,100.8584686774942,0.1361521530521136,4331,3879,3879,0.895645385696808,0.6087570621468926,108.48811664135752,119.3649864910142,156.38806375456153,-79.3524971453762,-79.3524971453762,724.7331942059362,295.86500705120545,283.1791326153676,48.2521364809805,85,1943
6630,0.8111757374324886,100.0676056338028,100.73213828425096,-0.1458449172031406,4814,3905,3905,0.8067725457418319,0.5889894419306184,99.97033452775284,103.58571330062848,226.65603499240103,58.45743521307105,58.45743521307105,616.0425485563832,369.7056274847714,353.18443053510777,59.06868503013874,16,1766
10296,0.8926209997355197,100.5891851851852,100.82977777777778,0.2091297360999408,7562,6750,6750,0.8423483003563801,0.6555944055944056,131.586370442733,139.08630414242805,347.4162095802469,-155.94221833744857,-155.94221833744857,1049.0897497064468,397.3624817342638,379.4047725350841,70.9163060395488,188,2095
11990,0.9320064550833782,100.41463696179152,100.96617799838393,0.5940048232469263,9295,8663,8663,0.512810998140788,0.7225187656380317,115.12031856907164,125.31959144523252,678.7040390342293,-101.0281067332108,-101.0281067332108,760.061482631103,394.9188309203678,377.08804629099046,98.83096983841035,95,1730
14803,0.8212574006202424,100.1101956745623,100.29534271655795,1.2678884118525524,10641,8739,8739,0.5801526605940438,0.5903533067621428,128.4991903145504,139.11865439257238,1001.0951734121256,-98.89582160017768,-98.89582160017768,715.5616067702712,595.4873734152916,567.2389481691471,104.66358761012977,127,1560
6318,0.7508574228319451,100.58988580750407,100.4032626427406,0.7863584220184343,4082,3065,3065,0.8330425907055959,0.4851218740107629,99.94142891376752,102.1763181955584,408.0755521610352,-216.6081243529933,-216.6081243529933,407.2435518629798,301.76450198781714,288.7722045341642,55.288483891843086,163,1440
5330,0.8717570754716981,100.97565099763274,100.23841731484612,-0.5760950040962475,3392,2957,3026,0.8439757732881398,0.5547842401500938,88.48122653410503,86.68333173107735,244.20524714001803,159.21908486754543,159.21908486754543,385.87901483660113,277.32085117392114,262.91665335142864,47.45967491087876,28,1268
7770,0.9379949777863628,100.86552718286656,100.35234761120265,-0.4232717003177638,5177,4856,4856,0.8112405035286216,0.624967824967825,103.9738825960415,109.7679370308106,306.0202086567611,166.52387088341945,166.52387088341945,600.6411015754554,295.7056274847714,283.0280313114373,60.79484107734835,102,1258
8118,0.493542276562769,100.12247034194,100.07013258897418,-1.2213384594140693,5807,2866,2866,0.8538311928221658,0.3530426213353043,125.08658777700369,111.50336317797772,894.3394638344786,229.3445975361934,229.3445975361934,348.56455439985314,486.8010819142764,464.19788253826266,65.11382226574676,50,1390
5406,0.7337862878319951,100.32996632996633,100.43013468013469,0.4139384152877913,3238,2376,2376,0.9490543251716284,0.439511653718091,110.28169904036628,109.9317970379817,186.2400683320296,-252.12153805167264,-252.12153805167264,649.3658696958361,293.0782104868019,280.53708380013177,34.75114192679038,133,886
6804,0.8981729055258467,100.43785661126272,100.07194244604317,0.9127163657097508,4488,4031,4031,0.8086382382046388,0.592445620223398,96.23004755351168,95.2102935611481,437.20296122318206,-183.12404405426312,-183.12404405426312,341.8735259442128,276.492424049175,264.81277224936565,56.61273480876186,34,1642
6566,0.8308319039451115,100.22787096774194,100.07767741935484,-0.0190643970931135,4664,3875,3875,0.8225195043455784,0.5901614377094121,96.43710287012604,98.6154146165801,188.157321057232,7.495119783558843,7.495119783558843,581.1142683704479,321.4213562373095,307.40807094239244,54.84733923226915,131,1649
3337,0.9234567901234568,100.5276292335116,100.57843137254902,0.1157070999970683,2430,2244,2244,0.7691207522622688,0.6724602936769554,67.82266004284352,73.24616030891995,119.69482891195698,-19.50273496207747,-19.50273496207747,285.22784625112405,203.3380951166243,195.4581194719098,43.34569860230856,40,1477
9409,0.7526315789473684,100.5688374125874,100.993006993007,0.8057793004847178,6080,4576,4576,0.8493142396063045,0.4863428632160697,123.17586880112096,126.73200069437868,620.1961923565942,-341.725350261627,-341.725350261627,592.3217474246145,390.0904037956216,372.51041033171896,65.02301424563747,10,1573
6106,0.94515065913371,100.52926525529266,100.83412204234122,0.227782246593201,4248,4015,4015,0.5719967657164715,0.6575499508679987,80.41046976615931,86.57944328765345,278.638985125828,-29.08604997759024,-29.08604997759024,397.3729293480704,259.27922061357856,248.4936320852311,65.95716021455104,142,1867
6832,0.916350531107739,100.36389981370316,100.7511902297661,0.0455353803742503,5272,4831,4831,0.8524800042052135,0.7071135831381733,112.08190838684853,112.44554237496476,215.74558697085047,-25.94585128877504,-25.94585128877504,783.9648652716853,304.5929291125633,291.4537215954987,58.591919649749215,128,1728
3942,0.9517559418233416,100.06708907938877,100.02646291464778,-1.3146640101459866,2819,2683,2683,0.768293566321015,0.6806189751395231,74.24653102939304,74.33034373659252,331.481595651532,49.84113429915633,49.84113429915633,154.2168930174096,206.06601717798213,198.04435175822977,47.52502970861189,161,1445
9594,0.8748734268768986,100.74603174603176,100.1709656084656,0.2305531848600529,6913,6048,6048,0.7516658326774638,0.6303939962476548,110.6864528944812,117.83462988442744,355.678112030563,-96.24745422860512,-96.24745422860512,743.1263070042835,362.0904037956216,345.9647457606004,73.00260166730594,143,1276
9504,0.6296863045141545,100.0674362089915,100.67253948967192,-0.786424331678312,2614,1646,1646,0.9886526411048484,0.1731902356902357,147.68315129257266,129.5569372901351,698.319865604455,666.1905539996068,666.1905539996068,695.5853673030388,332.7178207935912,318.11779090491325,22.18491719197965,105,1751
9720,0.8004166666666667,100.57070969980911,100.57452715599514,0.2956794553761029,7200,5763,5763,0.8784188434138528,0.5929012345679012,134.44816147049562,142.80406156688963,332.0358737786743,-242.9964220343451,-242.9964220343451,1055.7504660415284,462.6173157302028,441.2702344958064,64.25164055747356,20,2175
6290,0.863160582078121,100.92783200236616,100.74859509021,-0.8625146490633094,3917,3381,3381,0.8459469306172261,0.5375198728139905,94.67531145580944,100.40418317978587,390.5555474198989,198.07226938716013,198.07226938716013,328.96787666624573,285.4213562373095,273.2779307795257,50.48722795048062,135,1497
4158,0.9455461126849228,100.57623169107856,100.95639147802927,0.4930547063401097,3177,3004,3004,0.3532123987278716,0.7224627224627225,65.11180317617335,70.00714249274856,239.3200024246412,-13.7831179598972,-13.7831179598972,257.56575996762416,219.37972567696687,210.6665389015048,60.91490199797998,149,1413
5632,0.9221267454350162,100.7306348281887,100.1138613861386,-0.4109457889027014,3724,3434,3434,0.8559944072124134,0.6097301136363636,94.09654254121725,95.01578816175764,212.61225398894,148.49379097781656,148.49379097781656,488.6778792126019,252.69343417595164,242.2499150241501,48.64650874434427,168,1460
3397,0.8652546191978369,100.13125,100.44739583333332,1.495476206279187,2219,1920,1920,0.8732324497369162,0.5652045922873123,73.62377380085336,79.1580697086532,337.3159828016493,-19.383987630208303,-19.383987630208303,81.91089843749997,211.09545442950497,202.81255726753028,35.87715193750985,172,1442
7665,0.9286855773072312,100.58120025812002,100.24607442460744,0.4529267322201268,5006,4649,4649,0.8688946328410627,0.6065231572080887,111.2166645099108,117.18361660232202,301.184876502097,-229.65306666051043,-229.65306666051043,661.3064308243838,302.3919189857867,289.36703314753265,55.05192505729153,116,1538
10668,0.7237664583056257,100.76185226019844,100.33737596471886,-0.5254269882147494,7519,5442,5442,0.8353722134836877,0.5101237345331834,126.10221537724946,137.48090776540573,474.7880517693453,300.95328201942783,300.95328201942783,819.3707020450606,439.88939366884495,419.722813230116,69.3164579157092,13,2633
3408,0.9510004083299306,100.9742378703306,100.65349935594676,0.4363574378039485,2449,2329,2329,0.818463087951577,0.6833920187793427,72.79622469527786,77.87810988975015,148.96838728220226,-84.98420350423223,-84.98420350423223,291.5742611731301,200.75230867899737,193.0066402067029,41.82573424818669,81,1443
9558,0.7034213791880872,100.22379032258064,100.8359375,-0.5120842884594824,5641,3968,3969,0.9195501331379506,0.4151496128897259,131.73881597350476,124.65151423067432,387.71930325415815,391.7687279485889,391.7687279485889,864.4821759560357,380.3330444827409,360.5783365768269,51.76975983392378,46,1509
6930,0.9183019623548258,100.48844308765808,100.74465765372874,-0.257097399540554,4994,4586,4586,0.8689280711197377,0.6617604617604618,110.57764124657292,116.37869220780924,224.51155562854692,141.89621307116315,141.89621307116315,726.9066479467174,302.936074863071,289.88292526870384,54.72911942968245,139,1511
10974,0.6870568608369247,100.43302306758396,100.95690004046943,-1.144407976457704,7193,4942,4942,0.6592114983667569,0.4503371605613268,109.36140727299382,120.22063050907694,691.9315701555282,122.31682842707482,122.31682842707482,478.2268981455626,399.1614716074871,381.11032188299225,82.23513903489085,157,1721
11346,0.8336448598130841,100.23673393124066,100.90022421524664,-1.1067486205374917,6420,5352,5352,0.8598680932113403,0.4717080909571655,124.69070698019208,129.80754985747168,827.8106725954673,287.5625157101493,287.5625157101493,397.18554897405056,363.2619766708754,347.07546649514,63.65663467300293,44,1530
4290,0.8740036787247087,100.65205191160996,100.33532094002103,-0.1819110445867009,3262,2851,2851,0.7088482842282452,0.6645687645687646,75.64521916521814,82.63776376451628,183.8181105511539,31.973118774990976,31.973118774990976,351.75616818530943,258.5929291125633,247.8429869429468,53.35718580687635,83,1863
6699,0.8548151242949655,100.0975073313783,100.93132942326493,-1.3874758366067148,4787,4092,4092,0.6609054810521148,0.6108374384236454,88.23229618918523,93.64827814754524,479.49601748972094,38.093499618739536,38.093499618739536,281.09435351289824,303.1787155501902,290.11296306483143,66.21561632444264,184,1464
2627,0.8472622478386167,100.0765306122449,100.90561224489797,1.1953901717389603,1388,1176,1176,0.9586209798754568,0.447658926532166,78.49331044483108,74.63243262818116,337.5038460537276,-120.70960450506736,-120.70960450506736,78.77985735110373,180.6101730552664,173.91069820621937,22.34590499148944,132,1290
8550,0.8547627061595422,100.36109470368184,100.70880094506792,-0.8654678705316745,5942,5079,5079,0.7278098580109984,0.5940350877192982,104.31732760570628,106.04244433244644,528.7198890722101,177.83046681103653,177.83046681103653,471.2726427079045,330.63455967290594,316.1427355147789,71.53863061091947,79,1193
1736,0.8930817610062893,100.8810641627543,100.1338028169014,0.0015669045917308,1431,1278,1278,0.9200753236352838,0.7361751152073732,66.13010818273789,62.39390995922599,41.94532059335668,-0.3625493178161363,-0.3625493178161363,273.32388243563275,160.81118318204307,155.14007877687797,25.905907438327947,24,1172
3315,0.916307161345988,100.01883239171374,100.96468926553672,-0.0463491980438404,2318,2124,2124,0.6604733996923258,0.6407239819004525,62.123078570511865,66.30987860040162,136.21108836860415,4.869862321384837,4.869862321384837,240.9789297101372,191.9238815542512,184.63676645155732,46.64507903500508,154,-1
5490,0.9021822849807446,100.1107000569152,100.32697780307342,0.2065895934676436,3895,3514,3514,0.8192668146913775,0.6400728597449908,91.72041207477044,91.59148432032316,187.72945432676968,-70.85054229783853,-70.85054229783853,510.94079046040406,256.2081528017131,245.5820772277689,52.593630084156416,26,1504
6633,0.6786285714285715,100.1502189289323,100.87638935668576,-0.2198192316046573,4375,2969,2969,0.709645076008768,0.4476104326850595,88.88451180430646,103.16006979447036,256.93689285749537,52.91743673057663,52.91743673057663,481.9552045664184,327.1787155501902,312.86638984007595,62.62441313172305,75,2051
7560,0.9015444015444016,100.87580299785868,100.6435879133952,0.4539811499515581,4662,4203,4203,0.8983486231786971,0.555952380952381,112.35274591799738,119.88327656516569,274.69571608238533,-250.941221244538,-250.941221244538,666.4932593777971,310.492424049175,297.0467935142953,49.35467649624342,100,1400
10700,0.7556474705695195,100.13978947368422,100.80126315789474,-0.7708912445237082,6286,4750,4750,0.909887544934614,0.4439252336448598,135.03293202338648,128.5496013218244,654.190819457064,471.543797628809,471.543797628809,681.5610904819947,421.10259710444143,401.9118132313838,56.019084499770464,74,1927
